Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,Effective_To_Date,Employment_Status,Gender,Income,Location_Code,Marital_Status,Monthly_Premium_Auto,Months_Since_Last_Claim,Months_Since_Policy_Inception,Number_of_Open_Complaints,Number of Policies,Policy_Type,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
NZ57065,Oregon,2872.980808,false,Basic,Bachelor,2024-01-22,Employed,M,36844,Urban,Married,73,10,11,0,1,Personal Auto,Personal L3,Offer2,Agent,283.966321,Four-Door Car,Medsize
MQ48266,Arizona,5564.957596,false,Basic,Bachelor,2024-01-11,Employed,F,46507,Urban,Married,73,17,32,4,3,Personal Auto,Personal L3,Offer1,Agent,325.569334,Two-Door Car,Medsize
ZD65365,Oregon,2894.583582,false,Basic,College,2024-02-13,Employed,F,28204,Suburban,Married,73,6,12,0,1,Personal Auto,Personal L3,Offer2,Branch,486.987555,Four-Door Car,Medsize
WW87934,Arizona,8257.666512,true,Basic,Bachelor,2024-01-12,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L3,Offer2,Call Center,424.330166,Four-Door Car,Medsize
ZG12619,Washington,8257.666512,true,Basic,Bachelor,2024-01-12,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L1,Offer2,Call Center,424.330166,Four-Door Car,Medsize
UM39817,Oregon,8257.666512,true,Basic,Bachelor,2024-01-12,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L3,Offer2,Call Center,424.330166,Four-Door Car,Medsize
IC94434,California,8257.666512,true,Basic,Bachelor,2024-01-12,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Corporate Auto,Corporate L1,Offer2,Call Center,424.330166,Four-Door Car,Medsize
RF35142,Nevada,8257.666512,true,Basic,Bachelor,2024-01-12,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L1,Offer2,Call Center,424.330166,Four-Door Car,Medsize
IW70308,Oregon,8257.666512,true,Basic,Bachelor,2024-01-12,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L3,Offer2,Call Center,424.330166,Four-Door Car,Medsize
WE64939,California,2902.622439,false,Basic,College,2024-01-12,Employed,F,23893,Urban,Married,73,19,21,0,1,Personal Auto,Personal L1,Offer2,Agent,186.292275,Four-Door Car,Medsize
MB54287,Oregon,2695.352444,false,Basic,Bachelor,2024-02-25,Unemployed,F,0,Suburban,Single,73,23,59,0,1,Personal Auto,Personal L3,Offer1,Branch,780.57363,Four-Door Car,Small
DH25145,Arizona,5809.261551,false,Basic,High School or Below,2024-01-30,Employed,F,26975,Suburban,Married,73,14,59,0,5,Personal Auto,Personal L3,Offer4,Web,548.333667,Two-Door Car,Small
CC43119,California,2921.490461,false,Basic,Bachelor,2024-01-19,Employed,F,62018,Rural,Married,73,2,59,0,1,Corporate Auto,Corporate L1,Offer4,Web,90.094835,Two-Door Car,Medsize
LA35379,Oregon,2954.387586,false,Basic,Master,2024-01-08,Employed,F,62461,Rural,Married,73,15,7,0,1,Personal Auto,Personal L1,Offer2,Agent,129.267408,Four-Door Car,Small
XT10744,Arizona,8595.146838,false,Basic,College,2024-02-21,Employed,M,28441,Suburban,Married,73,10,98,0,2,Special Auto,Special L2,Offer2,Call Center,686.020135,Two-Door Car,Small
FB95495,California,5677.642084,false,Basic,College,2024-01-12,Employed,M,53078,Suburban,Single,73,1,10,0,5,Personal Auto,Personal L3,Offer1,Branch,764.221884,Four-Door Car,Medsize
SL70257,Nevada,5872.958817,false,Basic,College,2024-02-04,Employed,F,77156,Suburban,Divorced,73,30,39,0,7,Personal Auto,Personal L2,Offer1,Branch,445.817914,Four-Door Car,Small
FW91032,California,5879.176092,false,Basic,High School or Below,2024-02-13,Employed,M,85857,Rural,Married,73,3,19,0,6,Corporate Auto,Corporate L2,Offer4,Agent,100.620067,Four-Door Car,Medsize
TF64196,California,5862.803295,false,Basic,College,2024-01-11,Employed,F,75121,Rural,Married,73,12,22,0,6,Corporate Auto,Corporate L1,Offer3,Call Center,171.226873,Two-Door Car,Small
YA71207,California,8708.27928,false,Basic,High School or Below,2024-01-02,Employed,F,30090,Urban,Married,73,10,3,0,2,Corporate Auto,Corporate L3,Offer2,Web,329.517492,Two-Door Car,Large
DS46955,California,2919.710443,false,Basic,Master,2024-01-02,Employed,F,41456,Urban,Married,73,11,19,0,1,Personal Auto,Personal L2,Offer4,Branch,257.380112,Four-Door Car,Medsize
RT64920,Oregon,5875.038074,false,Basic,Master,2024-01-02,Employed,M,55836,Urban,Married,73,8,87,0,7,Personal Auto,Personal L3,Offer1,Web,314.936185,Four-Door Car,Medsize
PU85769,California,5156.072651,false,Basic,High School or Below,2024-02-12,Unemployed,M,0,Suburban,Single,73,5,72,0,7,Personal Auto,Personal L2,Offer1,Branch,807.947292,Four-Door Car,Small
RQ41621,Arizona,2862.729074,false,Basic,Doctor,2024-02-21,Employed,F,64640,Urban,Divorced,73,5,94,2,1,Personal Auto,Personal L3,Offer3,Agent,327.912134,Four-Door Car,Medsize
BU27331,Arizona,4468.510542,false,Basic,Bachelor,2024-01-31,Unemployed,M,0,Suburban,Single,73,7,57,3,5,Personal Auto,Personal L3,Offer3,Call Center,579.165954,Four-Door Car,Medsize
KP97208,Oregon,5918.330563,false,Basic,College,2024-02-04,Employed,F,94846,Urban,Married,73,15,68,0,7,Corporate Auto,Corporate L2,Offer1,Agent,305.031114,Two-Door Car,Medsize
QR57598,Oregon,4927.068115,false,Basic,Bachelor,2024-02-17,Unemployed,M,0,Suburban,Single,73,30,29,0,3,Personal Auto,Personal L1,Offer1,Agent,751.927019,Four-Door Car,Small
TA58285,Oregon,5285.918307,false,Basic,High School or Below,2024-02-15,Unemployed,M,0,Suburban,Married,73,1,44,0,4,Personal Auto,Personal L1,Offer2,Branch,392.951076,Two-Door Car,Small
DR93103,Arizona,17556.99121,false,Basic,Master,2024-02-26,Employed,F,36212,Rural,Married,73,25,57,0,2,Personal Auto,Personal L2,Offer1,Agent,119.033795,Two-Door Car,Medsize
SA40041,Washington,5749.883799,false,Basic,Bachelor,2024-02-22,Employed,F,22814,Suburban,Divorced,73,16,59,0,9,Personal Auto,Personal L3,Offer2,Agent,360.773462,Four-Door Car,Small
FM67585,California,5890.528762,false,Basic,High School or Below,2024-01-15,Employed,M,76875,Rural,Married,73,21,4,0,9,Personal Auto,Personal L3,Offer3,Agent,17.375878,Four-Door Car,Medsize
GN64199,Oregon,2652.289648,false,Basic,Doctor,2024-02-02,Unemployed,F,0,Suburban,Single,73,2,35,0,1,Personal Auto,Personal L2,Offer1,Branch,490.690995,Four-Door Car,Medsize
YL91288,California,8923.154803,false,Basic,Master,2024-02-02,Employed,F,98044,Urban,Single,73,5,53,0,2,Personal Auto,Personal L2,Offer3,Branch,347.336864,Four-Door Car,Small
YA83600,Arizona,2753.312714,false,Basic,High School or Below,2024-01-07,Employed,F,28887,Suburban,Single,73,16,15,2,1,Personal Auto,Personal L2,Offer1,Branch,425.81795,Four-Door Car,Medsize
QH46481,Washington,7700.619936,false,Basic,High School or Below,2024-01-26,Unemployed,F,0,Suburban,Single,73,18,16,1,2,Corporate Auto,Corporate L1,Offer1,Branch,792.868448,Four-Door Car,Medsize
WL24392,Arizona,5860.16743,false,Basic,Bachelor,2024-02-01,Employed,M,94527,Rural,Married,73,16,32,0,3,Personal Auto,Personal L1,Offer1,Agent,41.464402,Four-Door Car,Medsize
RN41087,California,2753.780996,false,Basic,High School or Below,2024-02-23,Unemployed,F,0,Urban,Married,73,29,82,0,1,Personal Auto,Personal L3,Offer1,Call Center,298.671049,Four-Door Car,Medsize
MN81810,California,2913.475108,false,Basic,High School or Below,2024-01-13,Employed,F,76638,Suburban,Single,73,2,55,1,1,Personal Auto,Personal L3,Offer3,Agent,435.189747,Four-Door Car,Small
LH80781,Washington,5007.224298,false,Basic,College,2024-01-25,Unemployed,F,0,Suburban,Single,73,24,69,1,3,Personal Auto,Personal L2,Offer1,Agent,655.791955,Four-Door Car,Medsize
GS50147,Oregon,5234.780561,false,Basic,High School or Below,2024-02-19,Unemployed,M,0,Suburban,Single,73,7,60,0,3,Personal Auto,Personal L3,Offer1,Agent,794.874636,Two-Door Car,Small
NI18835,California,2927.734329,false,Basic,Bachelor,2024-02-15,Employed,M,51991,Rural,Married,73,4,95,0,1,Personal Auto,Personal L3,Offer2,Web,124.376921,Four-Door Car,Medsize
RN66346,California,14663.19646,false,Basic,Master,2024-01-24,Employed,M,91015,Rural,Divorced,73,31,30,1,2,Personal Auto,Personal L3,Offer3,Agent,119.062347,Two-Door Car,Medsize
FV42881,Oregon,2902.151897,false,Basic,College,2024-02-05,Employed,F,96137,Rural,Married,73,17,34,2,1,Corporate Auto,Corporate L1,Offer1,Call Center,67.490616,Two-Door Car,Medsize
ZL68596,Arizona,8849.689719,false,Basic,Master,2024-02-03,Employed,M,53228,Rural,Married,73,26,33,0,2,Special Auto,Special L1,Offer2,Branch,137.195447,Four-Door Car,Medsize
HP77890,Washington,14413.37774,false,Basic,College,2024-02-11,Employed,F,56457,Rural,Single,73,27,68,0,2,Personal Auto,Personal L2,Offer3,Web,138.460771,Four-Door Car,Large
NA39347,California,5824.224192,false,Basic,College,2024-02-20,Employed,M,73976,Urban,Divorced,73,27,84,0,3,Personal Auto,Personal L2,Offer2,Web,338.529369,Four-Door Car,Medsize
JG77605,Nevada,5745.121547,false,Basic,Bachelor,2024-02-01,Employed,F,30389,Urban,Married,73,34,66,0,4,Personal Auto,Personal L1,Offer2,Web,278.932051,Four-Door Car,Medsize
ZB81881,California,5786.49398,false,Basic,Bachelor,2024-01-28,Employed,M,44784,Suburban,Married,73,32,35,0,4,Personal Auto,Personal L2,Offer1,Branch,395.386573,Two-Door Car,Medsize
YR49519,Arizona,4967.044248,false,Basic,Bachelor,2024-01-29,Unemployed,M,0,Suburban,Divorced,73,34,2,0,4,Corporate Auto,Corporate L3,Offer2,Branch,359.35328,Four-Door Car,Small
MV97958,Arizona,2879.63179,false,Basic,Bachelor,2024-01-23,Employed,F,40525,Rural,Married,73,3,27,0,1,Personal Auto,Personal L3,Offer2,Branch,123.790553,Four-Door Car,Medsize
MB15338,California,11472.23701,false,Basic,College,2024-02-03,Employed,M,62134,Rural,Single,73,13,14,0,2,Personal Auto,Personal L2,Offer2,Web,25.333594,Two-Door Car,Medsize
VS20668,Nevada,2726.834065,false,Basic,Bachelor,2024-01-16,Unemployed,F,0,Suburban,Single,73,8,63,0,1,Personal Auto,Personal L3,Offer4,Branch,376.923839,Four-Door Car,Medsize
HV75193,California,2866.595388,false,Basic,Master,2024-02-07,Disabled,F,26924,Urban,Married,73,12,80,0,1,Personal Auto,Personal L2,Offer1,Call Center,262.086021,Four-Door Car,Medsize
PS78418,Oregon,5773.90039,false,Basic,Bachelor,2024-02-25,Employed,M,52278,Urban,Married,73,31,91,0,3,Personal Auto,Personal L2,Offer1,Branch,234.997994,Two-Door Car,Medsize
AL96740,California,2903.939763,false,Basic,College,2024-01-12,Employed,F,67763,Rural,Married,73,17,69,1,1,Personal Auto,Personal L3,Offer1,Agent,59.861963,Four-Door Car,Medsize
UU98729,California,5357.192698,false,Basic,Bachelor,2024-01-10,Unemployed,M,0,Suburban,Married,73,14,74,0,8,Personal Auto,Personal L3,Offer1,Call Center,350.853987,Four-Door Car,Large
TR18337,Nevada,11516.40557,false,Basic,College,2024-01-05,Employed,F,50854,Rural,Divorced,73,15,72,0,2,Personal Auto,Personal L2,Offer1,Branch,101.489422,Four-Door Car,Small
SG71810,Oregon,11610.25439,false,Basic,College,2024-01-01,Employed,F,41503,Rural,Married,73,28,69,0,2,Personal Auto,Personal L3,Offer1,Agent,15.001594,Two-Door Car,Small
CY30418,Washington,5783.175676,false,Basic,College,2024-01-01,Employed,M,72354,Rural,Divorced,73,9,10,0,8,Personal Auto,Personal L3,Offer1,Agent,13.949992,Four-Door Car,Medsize
KR54589,California,5881.813596,false,Basic,High School or Below,2024-01-05,Employed,F,86812,Rural,Married,73,1,11,0,3,Personal Auto,Personal L3,Offer4,Agent,45.472477,Four-Door Car,Small
GL67540,California,5904.088162,false,Basic,College,2024-01-15,Employed,F,97413,Urban,Married,73,21,80,0,6,Personal Auto,Personal L3,Offer1,Agent,268.819985,Four-Door Car,Medsize
FH39427,Nevada,8802.188243,false,Basic,Bachelor,2024-01-29,Employed,M,96390,Urban,Married,73,17,47,0,2,Corporate Auto,Corporate L3,Offer4,Agent,316.977588,Two-Door Car,Medsize
VM69145,California,8722.895091,false,Basic,College,2024-01-17,Employed,F,25680,Urban,Divorced,73,10,93,0,2,Personal Auto,Personal L3,Offer1,Agent,332.40907,Two-Door Car,Medsize
SM52139,Washington,2930.693543,false,Basic,College,2024-01-31,Employed,M,33663,Suburban,Married,73,29,71,0,1,Personal Auto,Personal L3,Offer3,Web,350.4,Four-Door Car,Medsize
YX23800,Oregon,8591.604933,false,Basic,Bachelor,2024-02-11,Employed,M,38984,Suburban,Married,73,27,38,0,2,Personal Auto,Personal L3,Offer2,Branch,350.4,Four-Door Car,Small
XV84099,Arizona,5504.139033,true,Basic,Bachelor,2024-02-08,Unemployed,F,0,Suburban,Married,73,18,45,0,5,Corporate Auto,Corporate L1,Offer1,Call Center,350.4,Four-Door Car,Medsize
BH36570,California,5912.783829,false,Basic,Bachelor,2024-01-11,Employed,M,72208,Suburban,Married,73,3,84,0,8,Personal Auto,Personal L3,Offer1,Branch,350.4,Two-Door Car,Small
AF10970,Arizona,5973.14343,false,Basic,Bachelor,2024-02-28,Employed,F,96163,Suburban,Married,73,23,90,0,3,Corporate Auto,Corporate L3,Offer1,Call Center,350.4,Four-Door Car,Medsize
DQ10761,Oregon,2315.094985,false,Basic,Bachelor,2024-01-09,Unemployed,M,0,Suburban,Single,73,14,39,1,1,Corporate Auto,Corporate L3,Offer1,Branch,350.4,Four-Door Car,Medsize
RZ13254,Nevada,7562.824036,false,Basic,Bachelor,2024-01-15,Unemployed,F,0,Suburban,Single,73,23,91,0,2,Personal Auto,Personal L1,Offer2,Branch,350.4,Four-Door Car,Large
HU35721,Oregon,2876.822941,false,Basic,High School or Below,2024-02-14,Employed,M,40171,Suburban,Divorced,73,8,78,0,1,Personal Auto,Personal L3,Offer4,Agent,350.4,Four-Door Car,Medsize
QG45324,Oregon,8204.863191,false,Basic,High School or Below,2024-01-02,Unemployed,F,0,Suburban,Married,73,9,14,0,2,Personal Auto,Personal L2,Offer1,Agent,350.4,Four-Door Car,Medsize
OQ61223,California,17497.52201,true,Basic,College,2024-02-28,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Personal Auto,Personal L2,Offer1,Agent,350.4,Two-Door Car,Medsize
JY90595,Arizona,5528.664986,false,Basic,High School or Below,2024-02-07,Medical Leave,M,16042,Suburban,Married,73,33,58,0,9,Personal Auto,Personal L3,Offer1,Agent,350.4,Two-Door Car,Medsize
NS45347,Oregon,5631.451866,false,Basic,College,2024-01-03,Medical Leave,F,17291,Suburban,Married,73,3,25,0,5,Personal Auto,Personal L2,Offer1,Agent,350.4,Four-Door Car,Medsize
AL46984,California,8730.421977,false,Basic,High School or Below,2024-02-04,Employed,M,43259,Suburban,Married,73,12,18,0,2,Personal Auto,Personal L2,Offer1,Branch,350.4,Four-Door Car,Medsize
JH73503,Arizona,20171.96154,false,Basic,Doctor,2024-02-01,Employed,M,24804,Suburban,Married,73,19,98,0,2,Personal Auto,Personal L2,Offer3,Call Center,350.4,Two-Door Car,Small
NR32615,California,5498.940679,true,Basic,College,2024-02-05,Medical Leave,M,22520,Suburban,Married,73,17,64,0,3,Corporate Auto,Corporate L2,Offer1,Branch,350.4,Four-Door Car,Medsize
SV34223,California,20477.10841,false,Basic,College,2024-01-01,Employed,F,58317,Suburban,Married,73,0,56,0,2,Personal Auto,Personal L2,Offer4,Call Center,350.4,Four-Door Car,Medsize
EL99335,California,2685.177658,false,Basic,College,2024-01-29,Retired,F,20608,Suburban,Divorced,73,10,24,0,1,Personal Auto,Personal L2,Offer3,Branch,350.4,Four-Door Car,Small
SD62061,Oregon,5810.630529,false,Basic,High School or Below,2024-02-17,Employed,F,24860,Suburban,Married,73,2,35,0,8,Personal Auto,Personal L2,Offer4,Web,350.4,Four-Door Car,Large
MF18493,California,17497.52201,true,Basic,College,2024-02-28,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Personal Auto,Personal L1,Offer1,Agent,350.4,Two-Door Car,Medsize
SB79528,Oregon,2522.41457,false,Basic,College,2024-01-22,Unemployed,M,0,Suburban,Single,73,24,15,0,1,Corporate Auto,Corporate L3,Offer2,Branch,350.4,Two-Door Car,Medsize
VF32979,Washington,5800.171881,false,Basic,Bachelor,2024-01-24,Employed,F,25472,Suburban,Divorced,73,5,86,0,9,Corporate Auto,Corporate L2,Offer1,Branch,350.4,Four-Door Car,Medsize
FB84235,Oregon,5498.940679,true,Basic,College,2024-02-05,Medical Leave,M,22520,Suburban,Married,73,17,64,0,3,Personal Auto,Personal L2,Offer1,Branch,350.4,Four-Door Car,Medsize
RW51650,Oregon,8622.835375,true,Basic,Bachelor,2024-02-18,Employed,M,97361,Suburban,Single,73,6,85,0,2,Personal Auto,Personal L2,Offer1,Agent,350.4,Four-Door Car,Medsize
DG90902,California,17476.64139,false,Basic,College,2024-01-12,Employed,F,45106,Suburban,Married,73,22,21,0,2,Personal Auto,Personal L2,Offer2,Agent,350.4,Four-Door Car,Medsize
IE40701,California,2877.354255,false,Basic,High School or Below,2024-01-30,Employed,M,32807,Suburban,Married,73,10,10,0,1,Personal Auto,Personal L2,Offer2,Call Center,350.4,Four-Door Car,Small
BY54111,Oregon,19378.9078,false,Basic,High School or Below,2024-02-05,Disabled,M,21159,Suburban,Married,73,35,14,0,2,Personal Auto,Personal L2,Offer2,Branch,350.4,Four-Door Car,Medsize
KB99097,California,4462.997006,true,Basic,Bachelor,2024-01-30,Unemployed,F,0,Suburban,Single,73,35,52,3,5,Special Auto,Special L3,Offer1,Web,350.4,Two-Door Car,Medsize
IV55977,Oregon,2693.75925,false,Basic,Bachelor,2024-02-11,Unemployed,M,0,Suburban,Married,73,35,87,1,1,Personal Auto,Personal L3,Offer2,Web,350.4,Two-Door Car,Small
WQ54314,Oregon,5737.233278,false,Basic,Bachelor,2024-01-19,Employed,F,56455,Suburban,Married,73,17,5,2,8,Personal Auto,Personal L1,Offer1,Agent,350.4,Four-Door Car,Small
LR10110,Washington,5504.139033,true,Basic,Bachelor,2024-02-08,Unemployed,F,0,Suburban,Married,73,18,45,0,5,Corporate Auto,Corporate L3,Offer1,Call Center,350.4,Four-Door Car,Medsize
BN74259,Arizona,2833.797966,false,Basic,High School or Below,2024-02-21,Employed,M,45360,Suburban,Divorced,73,16,71,0,1,Corporate Auto,Corporate L1,Offer2,Branch,350.4,Four-Door Car,Medsize
AA11235,Nevada,2568.843396,false,Basic,Bachelor,2024-01-28,Medical Leave,F,11167,Suburban,Married,73,0,99,3,1,Personal Auto,Personal L3,Offer2,Branch,350.4,Two-Door Car,Medsize
YN17362,California,2496.766693,false,Basic,College,2024-02-13,Unemployed,M,0,Suburban,Single,73,13,33,0,1,Corporate Auto,Corporate L3,Offer1,Agent,350.4,Two-Door Car,Medsize
UV86903,California,4462.997006,true,Basic,Bachelor,2024-01-30,Unemployed,F,0,Suburban,Single,73,35,52,3,5,Personal Auto,Personal L3,Offer1,Web,350.4,Two-Door Car,Medsize
QR21417,California,4462.997006,true,Basic,Bachelor,2024-01-30,Unemployed,F,0,Suburban,Single,73,35,52,3,5,Corporate Auto,Corporate L3,Offer1,Web,350.4,Two-Door Car,Medsize
YI95434,California,2907.898828,false,Basic,College,2024-02-17,Employed,F,51020,Suburban,Divorced,73,16,88,0,1,Personal Auto,Personal L3,Offer2,Branch,350.4,Four-Door Car,Medsize
RK45396,California,5380.316469,false,Basic,Bachelor,2024-02-01,Unemployed,M,0,Suburban,Married,73,11,95,0,3,Corporate Auto,Corporate L2,Offer2,Web,350.4,Four-Door Car,Medsize
PZ47901,Arizona,5504.139033,true,Basic,Bachelor,2024-02-08,Unemployed,F,0,Suburban,Married,73,18,45,0,5,Corporate Auto,Corporate L3,Offer1,Call Center,350.4,Four-Door Car,Medsize
SX95355,Oregon,5849.486464,false,Basic,Bachelor,2024-02-27,Employed,F,67511,Suburban,Married,73,3,5,0,8,Personal Auto,Personal L3,Offer3,Call Center,350.4,Four-Door Car,Small
OZ86942,California,5790.462518,false,Basic,Bachelor,2024-01-31,Employed,F,52443,Suburban,Married,73,0,47,1,4,Corporate Auto,Corporate L3,Offer2,Agent,350.4,Four-Door Car,Medsize
LY14355,Washington,2935.988346,false,Basic,High School or Below,2024-02-27,Employed,F,73847,Suburban,Married,73,34,51,1,1,Personal Auto,Personal L2,Offer2,Web,350.4,Two-Door Car,Small
HX55735,Nevada,4462.997006,true,Basic,Bachelor,2024-01-30,Unemployed,F,0,Suburban,Single,73,35,52,3,5,Personal Auto,Personal L3,Offer1,Web,350.4,Two-Door Car,Medsize
IX60436,Arizona,2853.370449,false,Basic,Bachelor,2024-01-29,Employed,M,65099,Suburban,Married,73,8,19,2,1,Special Auto,Special L1,Offer2,Branch,350.4,Four-Door Car,Medsize
OV87950,California,2837.163399,false,Basic,College,2024-02-14,Employed,M,29242,Suburban,Married,73,26,23,0,1,Personal Auto,Personal L1,Offer3,Branch,350.4,Two-Door Car,Large
YE70791,California,5169.49937,true,Basic,High School or Below,2024-02-26,Medical Leave,M,12430,Suburban,Single,73,22,13,0,4,Personal Auto,Personal L2,Offer2,Call Center,350.4,Four-Door Car,Medsize
DY22077,Arizona,8622.835375,true,Basic,Bachelor,2024-02-18,Employed,M,97361,Suburban,Single,73,6,85,0,2,Corporate Auto,Corporate L2,Offer1,Agent,350.4,Four-Door Car,Medsize
XI56955,Washington,5504.139033,true,Basic,Bachelor,2024-02-08,Unemployed,F,0,Suburban,Married,73,18,45,0,5,Personal Auto,Personal L2,Offer1,Call Center,350.4,Four-Door Car,Medsize
TU72516,Oregon,5608.172012,false,Basic,College,2024-02-10,Disabled,F,20392,Suburban,Married,73,23,85,0,9,Personal Auto,Personal L1,Offer2,Branch,350.4,Four-Door Car,Medsize
WE77831,California,4778.682644,false,Basic,Bachelor,2024-01-21,Unemployed,M,0,Suburban,Divorced,73,8,17,2,9,Personal Auto,Personal L3,Offer2,Agent,350.4,Four-Door Car,Medsize
VE51810,Arizona,5813.242121,false,Basic,Bachelor,2024-01-20,Employed,M,42795,Suburban,Married,73,2,38,0,4,Personal Auto,Personal L1,Offer3,Branch,350.4,Four-Door Car,Large
AZ31562,Arizona,5498.940679,true,Basic,College,2024-02-05,Medical Leave,M,22520,Suburban,Married,73,17,64,0,3,Personal Auto,Personal L3,Offer1,Branch,350.4,Four-Door Car,Medsize
